id,device,timestamp,deviceId,rssi,rssiOld,beaconId,beaconName
560326336,142_(W10T_A7H_3),2022-04-26T13:55:30.617+00:00,509554898,-74,202,509558438,W10T_A7H_B-1-10
560326378,142_(W10T_A7H_3),2022-04-26T13:55:37.729+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560326377,142_(W10T_A7H_3),2022-04-26T13:55:37.729+00:00,509554898,-78,206,509542378,W10T_A7H_B-1-7
560326419,142_(W10T_A7H_3),2022-04-26T13:55:43.826+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560326418,142_(W10T_A7H_3),2022-04-26T13:55:43.826+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560326453,142_(W10T_A7H_3),2022-04-26T13:55:50.929+00:00,509554898,-73,201,509542378,W10T_A7H_B-1-7
560326452,142_(W10T_A7H_3),2022-04-26T13:55:50.929+00:00,509554898,-73,201,509542097,W10T_A7H_B-1-2
560326493,142_(W10T_A7H_3),2022-04-26T13:56:00.040+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560326492,142_(W10T_A7H_3),2022-04-26T13:56:00.040+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560326491,142_(W10T_A7H_3),2022-04-26T13:56:00.040+00:00,509554898,-73,201,509542157,W10T_A7H_B-1-3
560326556,142_(W10T_A7H_3),2022-04-26T13:56:06.142+00:00,509554898,-74,202,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560326555,142_(W10T_A7H_3),2022-04-26T13:56:06.142+00:00,509554898,-72,200,509542314,W10T_A7H_B-1-6
560326554,142_(W10T_A7H_3),2022-04-26T13:56:06.142+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560326586,142_(W10T_A7H_3),2022-04-26T13:56:12.244+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560326585,142_(W10T_A7H_3),2022-04-26T13:56:12.244+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560326631,142_(W10T_A7H_3),2022-04-26T13:56:20.354+00:00,509554898,-72,200,509542378,W10T_A7H_B-1-7
560326630,142_(W10T_A7H_3),2022-04-26T13:56:20.354+00:00,509554898,-71,199,509542097,W10T_A7H_B-1-2
560326629,142_(W10T_A7H_3),2022-04-26T13:56:20.354+00:00,509554898,-73,201,509558438,W10T_A7H_B-1-10
560326657,142_(W10T_A7H_3),2022-04-26T13:56:26.456+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560326656,142_(W10T_A7H_3),2022-04-26T13:56:26.456+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
560326654,142_(W10T_A7H_3),2022-04-26T13:56:26.456+00:00,509554898,-71,199,509542029,W10T_A7H_B-1-1
560326714,142_(W10T_A7H_3),2022-04-26T13:56:35.562+00:00,509554898,-76,204,509542314,W10T_A7H_B-1-6
560326713,142_(W10T_A7H_3),2022-04-26T13:56:35.562+00:00,509554898,-75,203,509542097,W10T_A7H_B-1-2
560326712,142_(W10T_A7H_3),2022-04-26T13:56:35.562+00:00,509554898,-75,203,509542378,W10T_A7H_B-1-7
560326737,142_(W10T_A7H_3),2022-04-26T13:56:41.669+00:00,509554898,-75,203,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560326735,142_(W10T_A7H_3),2022-04-26T13:56:41.669+00:00,509554898,-76,204,509542378,W10T_A7H_B-1-7
560326768,142_(W10T_A7H_3),2022-04-26T13:56:47.769+00:00,509554898,-74,202,509542097,W10T_A7H_B-1-2
560326767,142_(W10T_A7H_3),2022-04-26T13:56:47.769+00:00,509554898,-72,200,509558438,W10T_A7H_B-1-10
560326798,142_(W10T_A7H_3),2022-04-26T13:56:54.874+00:00,509554898,-73,201,509559720,W10T_A7H_B-1-19 TrÃ¤nke
560326799,142_(W10T_A7H_3),2022-04-26T13:56:54.874+00:00,509554898,-72,200,509542097,W10T_A7H_B-1-2
